user_date,activity_ activity inference,activity_user_x,audio_ audio inference,audio_user_y,conversation_duration(sec),conversation_user,dark_duration(sec),dark_user,phonecharge_duration(sec),phonecharge_user,phonelock_duration(sec),phonelock_user
u35_2013-05-24,1232,u35,24886,u35,21904,u35,0,u35,6910,u35,0,u35
u35_2013-05-25,453,u35,5112,u35,4869,u35,0,u35,13896,u35,0,u35
u35_2013-05-26,165,u35,367,u35,4590,u35,0,u35,38971,u35,41109,u35
u35_2013-05-27,2306,u35,19648,u35,17163,u35,25458,u35,27573,u35,22812,u35
u35_2013-05-28,1301,u35,28033,u35,24873,u35,7917,u35,18692,u35,4373,u35
u35_2013-05-29,642,u35,14509,u35,12997,u35,0,u35,17825,u35,0,u35
u35_2013-05-30,772,u35,20489,u35,7340,u35,0,u35,,,0,u35
u35_2013-05-31,834,u35,12866,u35,6393,u35,6627,u35,,,6614,u35
u36_2013-03-27,0,u36,1915,u36,1895,u36,,,,,,
u36_2013-03-28,409,u36,11438,u36,12346,u36,43984,u36,,,63304,u36
u36_2013-03-29,1190,u36,29818,u36,28221,u36,40569,u36,,,46091,u36
u36_2013-03-30,1717,u36,23046,u36,17467,u36,58024,u36,28888,u36,55051,u36
u36_2013-03-31,885,u36,18241,u36,22317,u36,30627,u36,16884,u36,28376,u36
u36_2013-04-01,1554,u36,25952,u36,12525,u36,35501,u36,30655,u36,40895,u36
u36_2013-04-02,1118,u36,17448,u36,15933,u36,34900,u36,0,u36,50293,u36
u36_2013-04-03,1156,u36,13340,u36,9775,u36,40710,u36,25318,u36,48851,u36
u36_2013-04-04,492,u36,10984,u36,11668,u36,39338,u36,19149,u36,48093,u36
u36_2013-04-05,1393,u36,20673,u36,11970,u36,63967,u36,49253,u36,56079,u36
u36_2013-04-06,451,u36,461,u36,0,u36,49866,u36,0,u36,47650,u36
u36_2013-04-07,1008,u36,0,u36,0,u36,53814,u36,25876,u36,64599,u36
u36_2013-04-08,1082,u36,0,u36,0,u36,34653,u36,31516,u36,54530,u36
u36_2013-04-09,884,u36,8142,u36,10972,u36,45854,u36,0,u36,48404,u36
u36_2013-04-10,1022,u36,18128,u36,13434,u36,38969,u36,24211,u36,47125,u36
u36_2013-04-11,773,u36,22398,u36,24661,u36,41555,u36,14310,u36,60489,u36
u36_2013-04-12,824,u36,15170,u36,13837,u36,11505,u36,14831,u36,61445,u36
u36_2013-04-13,1388,u36,18381,u36,8813,u36,49384,u36,9430,u36,47288,u36
u36_2013-04-14,1503,u36,18682,u36,13514,u36,62328,u36,27217,u36,52220,u36
u36_2013-04-15,506,u36,10524,u36,8480,u36,54564,u36,0,u36,62823,u36
u36_2013-04-16,843,u36,6882,u36,3569,u36,48347,u36,14627,u36,57070,u36
u36_2013-04-17,1150,u36,0,u36,0,u36,49381,u36,0,u36,53313,u36
u36_2013-04-18,3731,u36,0,u36,6313,u36,30390,u36,24597,u36,33611,u36
u36_2013-04-19,1697,u36,39525,u36,29210,u36,49092,u36,11350,u36,44240,u36
u36_2013-04-20,4283,u36,51924,u36,34407,u36,49679,u36,33307,u36,65256,u36
u36_2013-04-21,2114,u36,27849,u36,22110,u36,34215,u36,0,u36,31973,u36
u36_2013-04-22,5518,u36,43830,u36,21050,u36,7808,u36,55698,u36,38595,u36
u36_2013-04-23,3338,u36,42185,u36,42073,u36,55382,u36,0,u36,39116,u36
u36_2013-04-24,4397,u36,70305,u36,16564,u36,44521,u36,9414,u36,43786,u36
u36_2013-04-25,920,u36,12943,u36,10102,u36,34011,u36,5613,u36,19713,u36
u36_2013-04-26,192,u36,7289,u36,9811,u36,42473,u36,32973,u36,48432,u36
u36_2013-04-27,1296,u36,10480,u36,10119,u36,63492,u36,12872,u36,61858,u36
u36_2013-04-28,1622,u36,13254,u36,3427,u36,45512,u36,0,u36,57382,u36
u36_2013-04-29,332,u36,10666,u36,15435,u36,46281,u36,37476,u36,72326,u36
u36_2013-04-30,958,u36,9585,u36,6282,u36,38544,u36,20034,u36,37610,u36
u36_2013-05-01,1659,u36,129,u36,6646,u36,48089,u36,19127,u36,37396,u36
u36_2013-05-02,1533,u36,20550,u36,14389,u36,53521,u36,20247,u36,40787,u36
u36_2013-05-03,767,u36,14742,u36,19144,u36,0,u36,0,u36,8857,u36
u36_2013-05-04,4274,u36,63884,u36,27500,u36,49508,u36,37897,u36,34640,u36
u36_2013-05-05,686,u36,10938,u36,11282,u36,15379,u36,5856,u36,52457,u36
u36_2013-05-06,1554,u36,14426,u36,5540,u36,53671,u36,24544,u36,47391,u36
u36_2013-05-07,1422,u36,14085,u36,11164,u36,10416,u36,30833,u36,53746,u36
u36_2013-05-08,1092,u36,15492,u36,10994,u36,48631,u36,25588,u36,60900,u36
u36_2013-05-09,1160,u36,20801,u36,17366,u36,52115,u36,0,u36,54650,u36
u36_2013-05-10,1464,u36,14450,u36,8079,u36,56444,u36,16405,u36,54206,u36
u36_2013-05-11,736,u36,16411,u36,18053,u36,47980,u36,0,u36,58048,u36
u36_2013-05-12,1558,u36,11823,u36,1281,u36,57622,u36,27355,u36,61508,u36
u36_2013-05-13,1137,u36,5237,u36,5300,u36,0,u36,6754,u36,51642,u36
u36_2013-05-14,1018,u36,16944,u36,16400,u36,46285,u36,31983,u36,43168,u36
u36_2013-05-15,1152,u36,17387,u36,17349,u36,33212,u36,30525,u36,48192,u36
u36_2013-05-16,2081,u36,7658,u36,1272,u36,42290,u36,28256,u36,52944,u36
u36_2013-05-17,1628,u36,0,u36,818,u36,26206,u36,0,u36,41487,u36
u36_2013-05-18,491,u36,12210,u36,8828,u36,81459,u36,24374,u36,57411,u36
u36_2013-05-19,256,u36,5554,u36,5987,u36,43878,u36,24325,u36,67318,u36
u36_2013-05-20,1147,u36,19238,u36,13309,u36,66000,u36,34156,u36,51605,u36
u36_2013-05-21,290,u36,14543,u36,20464,u36,19535,u36,0,u36,47820,u36
u36_2013-05-22,565,u36,9859,u36,3866,u36,63990,u36,24205,u36,57049,u36
u36_2013-05-23,464,u36,6171,u36,8108,u36,38113,u36,52112,u36,73939,u36
u36_2013-05-24,2203,u36,2477,u36,0,u36,79021,u36,0,u36,54953,u36
u36_2013-05-25,714,u36,0,u36,0,u36,6819,u36,53508,u36,61803,u36
u36_2013-05-26,1891,u36,1431,u36,4163,u36,37928,u36,5496,u36,51204,u36
u36_2013-05-27,987,u36,15857,u36,9233,u36,21636,u36,20256,u36,28143,u36
u36_2013-05-28,354,u36,8687,u36,19063,u36,36861,u36,31779,u36,51480,u36
u36_2013-05-29,815,u36,25090,u36,15496,u36,58932,u36,12221,u36,61298,u36
u36_2013-05-30,1912,u36,29600,u36,20748,u36,9736,u36,,,56957,u36
u36_2013-05-31,1428,u36,17714,u36,11156,u36,4854,u36,,,14180,u36
u39_2013-03-27,3,u39,32,u39,,,,,,,,
u39_2013-03-28,339,u39,7284,u39,8035,u39,15414,u39,,,15859,u39
u39_2013-03-29,0,u39,27,u39,0,u39,0,u39,,,0,u39
u39_2013-03-30,0,u39,0,u39,0,u39,0,u39,,,0,u39
u39_2013-03-31,0,u39,0,u39,0,u39,0,u39,,,0,u39
u39_2013-04-01,15,u39,506,u39,5034,u39,11269,u39,,,36408,u39
u39_2013-04-02,384,u39,10740,u39,10118,u39,37858,u39,22789,u39,5482,u39
u39_2013-04-03,3,u39,1943,u39,0,u39,0,u39,,,0,u39
u39_2013-04-04,0,u39,501,u39,937,u39,0,u39,,,0,u39
u39_2013-04-05,0,u39,2481,u39,2118,u39,0,u39,,,0,u39
u39_2013-04-06,0,u39,4,u39,0,u39,0,u39,,,0,u39
u39_2013-04-07,0,u39,0,u39,0,u39,0,u39,,,0,u39
u39_2013-04-08,0,u39,0,u39,0,u39,0,u39,,,0,u39
u39_2013-04-09,422,u39,11228,u39,10369,u39,0,u39,,,0,u39
u39_2013-04-10,0,u39,2481,u39,2844,u39,0,u39,,,0,u39
u39_2013-04-11,0,u39,0,u39,0,u39,0,u39,,,0,u39
u39_2013-04-12,6,u39,3229,u39,5223,u39,5060,u39,,,4102,u39
u39_2013-04-13,15,u39,4516,u39,6602,u39,9754,u39,,,0,u39
u39_2013-04-14,189,u39,5312,u39,5382,u39,33701,u39,,,34571,u39
u39_2013-04-15,454,u39,9629,u39,11933,u39,0,u39,,,0,u39
u39_2013-04-16,262,u39,4941,u39,4635,u39,0,u39,,,5173,u39
u39_2013-04-17,0,u39,793,u39,190,u39,0,u39,,,0,u39
u39_2013-04-18,0,u39,2628,u39,3516,u39,0,u39,,,0,u39
u39_2013-04-19,0,u39,945,u39,432,u39,0,u39,,,0,u39
u39_2013-04-20,0,u39,1472,u39,1835,u39,0,u39,,,0,u39
u39_2013-04-21,0,u39,2772,u39,7251,u39,0,u39,,,0,u39
u39_2013-04-22,0,u39,7057,u39,7381,u39,0,u39,,,0,u39
u39_2013-04-23,114,u39,5499,u39,7018,u39,26470,u39,,,32392,u39
u39_2013-04-24,538,u39,10369,u39,10373,u39,,,,,4342,u39
u39_2013-04-25,0,u39,852,u39,,,,,,,,
u41_2013-03-27,0,u41,2345,u41,2651,u41,,,,,,
u41_2013-03-28,190,u41,9998,u41,18122,u41,62429,u41,35887,u41,65957,u41
u41_2013-03-29,1223,u41,46115,u41,31101,u41,8206,u41,0,u41,4055,u41
u41_2013-03-30,148,u41,12272,u41,8571,u41,8989,u41,15403,u41,27602,u41
u41_2013-03-31,616,u41,23433,u41,20735,u41,35314,u41,0,u41,62250,u41
u41_2013-04-01,755,u41,21805,u41,15128,u41,0,u41,0,u41,10193,u41
u41_2013-04-02,212,u41,9018,u41,10709,u41,13140,u41,0,u41,27190,u41
u41_2013-04-03,689,u41,23240,u41,19923,u41,28821,u41,9433,u41,65956,u41
u41_2013-04-04,449,u41,16836,u41,16591,u41,8655,u41,13266,u41,38604,u41
u41_2013-04-05,370,u41,20099,u41,12111,u41,13291,u41,0,u41,0,u41
u41_2013-04-06,96,u41,4965,u41,5182,u41,0,u41,0,u41,0,u41
u41_2013-04-07,36,u41,8770,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-04-08,7,u41,5792,u41,5233,u41,56133,u41,0,u41,40279,u41
u41_2013-04-09,420,u41,13794,u41,15557,u41,31574,u41,10375,u41,31550,u41
u41_2013-04-10,938,u41,29216,u41,21764,u41,53618,u41,66932,u41,60221,u41
u41_2013-04-11,469,u41,13850,u41,10822,u41,32540,u41,9681,u41,72128,u41
u41_2013-04-12,464,u41,20667,u41,21356,u41,22994,u41,28204,u41,0,u41
u41_2013-04-13,260,u41,23255,u41,13305,u41,11005,u41,20335,u41,10885,u41
u41_2013-04-14,56,u41,11533,u41,7533,u41,32215,u41,0,u41,27600,u41
u41_2013-04-15,325,u41,24475,u41,20332,u41,0,u41,0,u41,0,u41
u41_2013-04-16,463,u41,19629,u41,9402,u41,0,u41,0,u41,0,u41
u41_2013-04-17,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-04-18,0,u41,0,u41,5526,u41,29835,u41,18392,u41,36338,u41
u41_2013-04-19,192,u41,30788,u41,34824,u41,10641,u41,0,u41,21997,u41
u41_2013-04-20,493,u41,40506,u41,31980,u41,14278,u41,13444,u41,6032,u41
u41_2013-04-21,508,u41,22455,u41,26728,u41,15189,u41,17282,u41,16980,u41
u41_2013-04-22,656,u41,36822,u41,24717,u41,0,u41,15152,u41,0,u41
u41_2013-04-23,499,u41,16800,u41,16764,u41,0,u41,0,u41,0,u41
u41_2013-04-24,552,u41,18274,u41,14276,u41,4280,u41,17933,u41,0,u41
u41_2013-04-25,596,u41,27322,u41,21720,u41,39949,u41,16548,u41,39976,u41
u41_2013-04-26,291,u41,13032,u41,11405,u41,0,u41,12612,u41,0,u41
u41_2013-04-27,380,u41,5324,u41,11154,u41,0,u41,62344,u41,0,u41
u41_2013-04-28,456,u41,16872,u41,12745,u41,29363,u41,19682,u41,38078,u41
u41_2013-04-29,392,u41,22499,u41,14478,u41,28303,u41,27467,u41,28255,u41
u41_2013-04-30,636,u41,21420,u41,18108,u41,8886,u41,0,u41,0,u41
u41_2013-05-01,325,u41,20166,u41,8402,u41,0,u41,0,u41,0,u41
u41_2013-05-02,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-03,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-04,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-05,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-06,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-07,6,u41,307,u41,5120,u41,22446,u41,25163,u41,0,u41
u41_2013-05-08,410,u41,11036,u41,2549,u41,0,u41,0,u41,0,u41
u41_2013-05-09,0,u41,1283,u41,232,u41,8345,u41,0,u41,8323,u41
u41_2013-05-10,227,u41,11620,u41,9257,u41,0,u41,10410,u41,0,u41
u41_2013-05-11,298,u41,6455,u41,4822,u41,0,u41,24464,u41,43232,u41
u41_2013-05-12,307,u41,8189,u41,15509,u41,85739,u41,26099,u41,62502,u41
u41_2013-05-13,555,u41,27781,u41,17215,u41,11936,u41,27376,u41,8808,u41
u41_2013-05-14,0,u41,8707,u41,8148,u41,0,u41,0,u41,0,u41
u41_2013-05-15,0,u41,11625,u41,8377,u41,0,u41,0,u41,0,u41
u41_2013-05-16,0,u41,2068,u41,331,u41,0,u41,0,u41,0,u41
u41_2013-05-17,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-18,0,u41,0,u41,0,u41,0,u41,0,u41,0,u41
u41_2013-05-19,0,u41,0,u41,0,u41,13478,u41,7470,u41,13455,u41
u41_2013-05-20,191,u41,15475,u41,22813,u41,22081,u41,18564,u41,15477,u41
u41_2013-05-21,415,u41,44780,u41,26041,u41,0,u41,4326,u41,0,u41
u41_2013-05-22,98,u41,12320,u41,8169,u41,0,u41,0,u41,0,u41
u41_2013-05-23,0,u41,0,u41,0,u41,0,u41,5980,u41,9040,u41
u41_2013-05-24,299,u41,18108,u41,13547,u41,0,u41,0,u41,0,u41
u41_2013-05-25,72,u41,10012,u41,18742,u41,0,u41,5773,u41,0,u41
u41_2013-05-26,257,u41,19753,u41,4940,u41,34281,u41,38050,u41,15806,u41
u41_2013-05-27,258,u41,23168,u41,32837,u41,18990,u41,14671,u41,47046,u41
u41_2013-05-28,233,u41,29342,u41,52286,u41,23792,u41,32015,u41,13026,u41
u41_2013-05-29,517,u41,45725,u41,13947,u41,,,,,,
u41_2013-05-30,0,u41,8861,u41,2777,u41,,,,,,
u42_2013-03-27,0,u42,41,u42,60,u42,,,,,,
u42_2013-03-28,0,u42,0,u42,0,u42,,,,,,
u42_2013-03-29,0,u42,0,u42,0,u42,,,,,,
u42_2013-03-30,0,u42,0,u42,0,u42,,,,,,
u42_2013-03-31,0,u42,9729,u42,14670,u42,,,,,,
u42_2013-04-01,3898,u42,23735,u42,27149,u42,46503,u42,20126,u42,76794,u42
u42_2013-04-02,1985,u42,38992,u42,35891,u42,43009,u42,9942,u42,69724,u42
u42_2013-04-03,718,u42,16161,u42,19865,u42,40387,u42,0,u42,30930,u42
u42_2013-04-04,1678,u42,31528,u42,30313,u42,18229,u42,16740,u42,63620,u42
u42_2013-04-05,4666,u42,30508,u42,26283,u42,25966,u42,0,u42,67366,u42
u42_2013-04-06,1004,u42,19188,u42,13404,u42,4764,u42,0,u42,11584,u42
u42_2013-04-07,242,u42,7971,u42,7494,u42,11470,u42,23347,u42,64633,u42
u42_2013-04-08,918,u42,18729,u42,20620,u42,26533,u42,0,u42,7472,u42
u42_2013-04-09,1057,u42,30460,u42,31312,u42,34909,u42,0,u42,34654,u42
u42_2013-04-10,731,u42,25447,u42,28039,u42,50580,u42,13852,u42,30056,u42
u42_2013-04-11,1400,u42,26138,u42,23407,u42,23556,u42,24613,u42,12555,u42
u42_2013-04-12,897,u42,18434,u42,17291,u42,42933,u42,6658,u42,23588,u42
u42_2013-04-13,1034,u42,19986,u42,14206,u42,39406,u42,32405,u42,6352,u42
u42_2013-04-14,204,u42,3983,u42,2974,u42,5444,u42,14268,u42,21181,u42
u42_2013-04-15,527,u42,8187,u42,9157,u42,81468,u42,0,u42,0,u42
u42_2013-04-16,1145,u42,24687,u42,19690,u42,0,u42,0,u42,26385,u42
u42_2013-04-17,3191,u42,12775,u42,6605,u42,43765,u42,30969,u42,30470,u42
u42_2013-04-18,993,u42,14825,u42,10958,u42,60801,u42,0,u42,25990,u42
u42_2013-04-19,473,u42,17702,u42,14131,u42,14946,u42,0,u42,0,u42
u42_2013-04-20,199,u42,4170,u42,4696,u42,8760,u42,25120,u42,62541,u42
u42_2013-04-21,830,u42,9994,u42,7139,u42,53671,u42,48976,u42,12575,u42
u42_2013-04-22,858,u42,9990,u42,11196,u42,59884,u42,0,u42,21185,u42
u42_2013-04-23,531,u42,0,u42,0,u42,5987,u42,0,u42,0,u42
u42_2013-04-24,277,u42,0,u42,0,u42,0,u42,0,u42,0,u42
u42_2013-04-25,249,u42,6663,u42,6909,u42,0,u42,0,u42,25726,u42
u42_2013-04-26,460,u42,16642,u42,16998,u42,59579,u42,14295,u42,10081,u42
u42_2013-04-27,311,u42,14198,u42,18316,u42,0,u42,29430,u42,6501,u42
u42_2013-04-28,389,u42,24302,u42,26459,u42,21846,u42,5527,u42,22461,u42
u42_2013-04-29,1008,u42,29351,u42,32878,u42,6276,u42,8746,u42,8716,u42
u42_2013-04-30,1075,u42,26055,u42,22773,u42,15040,u42,14992,u42,14578,u42
u42_2013-05-01,741,u42,134,u42,0,u42,39633,u42,0,u42,18441,u42
u42_2013-05-02,621,u42,3,u42,0,u42,0,u42,0,u42,0,u42
u42_2013-05-03,182,u42,3026,u42,2693,u42,0,u42,26775,u42,21171,u42
u42_2013-05-04,404,u42,14966,u42,21525,u42,10034,u42,0,u42,31774,u42
u42_2013-05-05,570,u42,13768,u42,9667,u42,69082,u42,6736,u42,3632,u42
u42_2013-05-06,1690,u42,13490,u42,11294,u42,18098,u42,7067,u42,12280,u42
u42_2013-05-07,1048,u42,19969,u42,17333,u42,40738,u42,11256,u42,34715,u42
u42_2013-05-08,228,u42,4141,u42,1975,u42,43922,u42,0,u42,9221,u42
u42_2013-05-09,296,u42,0,u42,0,u42,0,u42,0,u42,0,u42
u42_2013-05-10,68,u42,293,u42,404,u42,0,u42,9924,u42,6814,u42
u42_2013-05-11,448,u42,12065,u42,13531,u42,0,u42,11045,u42,5381,u42
u42_2013-05-12,396,u42,5787,u42,4085,u42,0,u42,18301,u42,35979,u42
u42_2013-05-13,1054,u42,24031,u42,28028,u42,43713,u42,17162,u42,100547,u42
u42_2013-05-14,1957,u42,34090,u42,27542,u42,86072,u42,0,u42,32106,u42
u42_2013-05-15,0,u42,4836,u42,5115,u42,38078,u42,0,u42,0,u42
u42_2013-05-16,0,u42,0,u42,0,u42,0,u42,0,u42,0,u42
u42_2013-05-17,0,u42,70,u42,1977,u42,0,u42,0,u42,0,u42
u42_2013-05-18,18,u42,8926,u42,9058,u42,13123,u42,0,u42,19373,u42
u42_2013-05-19,14,u42,8692,u42,6859,u42,56389,u42,0,u42,34049,u42
u42_2013-05-20,458,u42,7100,u42,3913,u42,43534,u42,34259,u42,31890,u42
u42_2013-05-21,474,u42,13755,u42,3946,u42,46826,u42,,,,
u43_2013-03-27,9,u43,69,u43,,,,,,,,
u43_2013-03-28,0,u43,0,u43,,,,,,,,
u43_2013-03-29,0,u43,0,u43,,,,,,,,
u43_2013-03-30,0,u43,0,u43,,,,,,,,
u43_2013-03-31,135,u43,1875,u43,,,,,,,,
u43_2013-04-01,1302,u43,28814,u43,13901,u43,50758,u43,44117,u43,40866,u43
u43_2013-04-02,718,u43,24466,u43,27930,u43,30870,u43,29669,u43,41456,u43
u43_2013-04-03,1340,u43,31755,u43,25239,u43,44560,u43,35766,u43,38082,u43
u43_2013-04-04,856,u43,20478,u43,17639,u43,53931,u43,33542,u43,31836,u43
u43_2013-04-05,2664,u43,30304,u43,21987,u43,32254,u43,35280,u43,69889,u43
u43_2013-04-06,1362,u43,36861,u43,24449,u43,24334,u43,0,u43,62800,u43
u43_2013-04-07,2834,u43,29100,u43,22986,u43,10658,u43,19959,u43,59368,u43
u43_2013-04-08,994,u43,30361,u43,16503,u43,72898,u43,27535,u43,55712,u43
u43_2013-04-09,724,u43,30069,u43,28008,u43,59345,u43,34458,u43,67772,u43
u43_2013-04-10,1601,u43,24153,u43,18235,u43,62180,u43,33212,u43,50556,u43
u43_2013-04-11,773,u43,23023,u43,18083,u43,22790,u43,7157,u43,18983,u43
u43_2013-04-12,489,u43,14023,u43,11011,u43,29332,u43,0,u43,12585,u43
u43_2013-04-13,569,u43,32589,u43,18469,u43,18715,u43,39340,u43,77427,u43
u43_2013-04-14,1127,u43,25706,u43,26145,u43,19189,u43,9406,u43,0,u43
u43_2013-04-15,1141,u43,46807,u43,39044,u43,42441,u43,13136,u43,38698,u43
u43_2013-04-16,561,u43,33693,u43,32076,u43,62797,u43,31500,u43,80363,u43
u43_2013-04-17,1695,u43,35334,u43,26802,u43,39963,u43,27605,u43,33302,u43
u43_2013-04-18,2104,u43,28772,u43,18292,u43,12800,u43,3603,u43,0,u43
u43_2013-04-19,3458,u43,48466,u43,35981,u43,37738,u43,0,u43,28151,u43
u43_2013-04-20,2495,u43,43528,u43,31718,u43,16529,u43,4631,u43,61150,u43
u43_2013-04-21,1818,u43,20529,u43,24328,u43,12347,u43,5783,u43,31722,u43
u43_2013-04-22,830,u43,31569,u43,23061,u43,53299,u43,6514,u43,55765,u43
u43_2013-04-23,690,u43,24983,u43,29553,u43,12476,u43,5984,u43,20147,u43
u43_2013-04-24,1978,u43,37902,u43,22795,u43,55022,u43,0,u43,54168,u43
u43_2013-04-25,1317,u43,19415,u43,21023,u43,63988,u43,14649,u43,65229,u43
u43_2013-04-26,3386,u43,0,u43,0,u43,42913,u43,20904,u43,59014,u43
u43_2013-04-27,250,u43,2152,u43,0,u43,9671,u43,7581,u43,31366,u43
u43_2013-04-28,2677,u43,23290,u43,18543,u43,34390,u43,50764,u43,41048,u43
u43_2013-04-29,1062,u43,2645,u43,2960,u43,50892,u43,17295,u43,37984,u43
u43_2013-04-30,1293,u43,14457,u43,11704,u43,39374,u43,5319,u43,46374,u43
u43_2013-05-01,859,u43,18080,u43,10316,u43,81482,u43,0,u43,66357,u43
u43_2013-05-02,1569,u43,23503,u43,25624,u43,34516,u43,12843,u43,33422,u43
u43_2013-05-03,263,u43,15342,u43,22904,u43,0,u43,5274,u43,32255,u43
u43_2013-05-04,188,u43,2638,u43,2006,u43,0,u43,0,u43,4257,u43
u43_2013-05-05,330,u43,6334,u43,5243,u43,0,u43,4476,u43,0,u43
u43_2013-05-06,626,u43,7732,u43,5038,u43,53889,u43,14461,u43,59041,u43
u43_2013-05-07,592,u43,23837,u43,19922,u43,0,u43,0,u43,58623,u43
u43_2013-05-08,100,u43,13456,u43,25125,u43,0,u43,0,u43,4265,u43
u43_2013-05-09,506,u43,5317,u43,3539,u43,46737,u43,28909,u43,45620,u43
u43_2013-05-10,1421,u43,25276,u43,25705,u43,0,u43,0,u43,0,u43
u43_2013-05-11,1643,u43,11014,u43,11021,u43,0,u43,10090,u43,0,u43
u43_2013-05-12,427,u43,17633,u43,6304,u43,64623,u43,32315,u43,31785,u43
u43_2013-05-13,573,u43,24359,u43,34293,u43,0,u43,3819,u43,30675,u43
u43_2013-05-14,263,u43,18524,u43,15432,u43,27617,u43,8128,u43,0,u43
u43_2013-05-15,283,u43,22322,u43,26461,u43,0,u43,8768,u43,22990,u43
u43_2013-05-16,0,u43,3334,u43,7069,u43,0,u43,0,u43,0,u43
u43_2013-05-17,64,u43,1264,u43,0,u43,0,u43,4485,u43,0,u43
u43_2013-05-18,131,u43,7175,u43,5665,u43,10654,u43,19324,u43,0,u43
u43_2013-05-19,652,u43,17470,u43,10507,u43,32308,u43,4394,u43,28754,u43
u43_2013-05-20,2012,u43,24497,u43,22708,u43,47000,u43,0,u43,63059,u43
u43_2013-05-21,1723,u43,9994,u43,7959,u43,0,u43,0,u43,0,u43
u43_2013-05-22,4,u43,1913,u43,1955,u43,10094,u43,6381,u43,0,u43
u43_2013-05-23,452,u43,13246,u43,8086,u43,52923,u43,27890,u43,64398,u43
u43_2013-05-24,509,u43,15506,u43,12040,u43,36789,u43,7865,u43,32899,u43
u43_2013-05-25,3066,u43,32586,u43,29461,u43,21867,u43,17310,u43,0,u43
u43_2013-05-26,1004,u43,17003,u43,13402,u43,44090,u43,12949,u43,61972,u43
u43_2013-05-27,401,u43,13871,u43,13013,u43,20231,u43,11364,u43,35277,u43
u43_2013-05-28,674,u43,38299,u43,40228,u43,6017,u43,35561,u43,14320,u43
u43_2013-05-29,,,,,3993,u43,,,,,,
u44_2013-03-27,0,u44,64,u44,,,,,,,,
u44_2013-03-28,0,u44,0,u44,,,,,,,,
u44_2013-03-29,0,u44,0,u44,,,,,,,,
u44_2013-03-30,0,u44,0,u44,,,,,,,,
u44_2013-03-31,0,u44,686,u44,,,,,,,,
u44_2013-04-01,57,u44,9500,u44,9610,u44,47444,u44,,,15867,u44
u44_2013-04-02,709,u44,16763,u44,11681,u44,62046,u44,14995,u44,42571,u44
u44_2013-04-03,414,u44,5376,u44,5990,u44,32628,u44,9237,u44,55914,u44
u44_2013-04-04,469,u44,16793,u44,17435,u44,37127,u44,12930,u44,48079,u44
u44_2013-04-05,346,u44,16722,u44,15560,u44,43586,u44,0,u44,41711,u44
u44_2013-04-06,341,u44,7421,u44,8106,u44,6977,u44,14725,u44,43020,u44
u44_2013-04-07,560,u44,15789,u44,13498,u44,21308,u44,0,u44,60121,u44
u44_2013-04-08,287,u44,10451,u44,10129,u44,0,u44,9347,u44,59737,u44
u44_2013-04-09,577,u44,22193,u44,23136,u44,57823,u44,32756,u44,53224,u44
u44_2013-04-10,292,u44,10085,u44,7370,u44,15598,u44,0,u44,61954,u44
u44_2013-04-11,274,u44,14432,u44,14111,u44,26583,u44,4069,u44,68701,u44
u44_2013-04-12,567,u44,19421,u44,17930,u44,0,u44,9136,u44,85278,u44
u44_2013-04-13,107,u44,6477,u44,6816,u44,0,u44,10531,u44,24367,u44
u44_2013-04-14,0,u44,0,u44,0,u44,0,u44,0,u44,0,u44
u44_2013-04-15,549,u44,8331,u44,5998,u44,9979,u44,0,u44,57439,u44
u44_2013-04-16,456,u44,17819,u44,15461,u44,15062,u44,12150,u44,57294,u44
u44_2013-04-17,720,u44,11497,u44,9146,u44,13459,u44,13515,u44,25584,u44
u44_2013-04-18,466,u44,14607,u44,10783,u44,28920,u44,9407,u44,24807,u44
u44_2013-04-19,436,u44,12178,u44,8955,u44,0,u44,10695,u44,88944,u44
u44_2013-04-20,395,u44,14410,u44,11448,u44,15170,u44,17535,u44,57288,u44
u44_2013-04-21,281,u44,15968,u44,18754,u44,30851,u44,16002,u44,51721,u44
u44_2013-04-22,644,u44,18109,u44,17958,u44,0,u44,31623,u44,50378,u44
u44_2013-04-23,1709,u44,16265,u44,7099,u44,37345,u44,7346,u44,84216,u44
u44_2013-04-24,587,u44,5960,u44,1822,u44,56811,u44,33780,u44,78184,u44
u44_2013-04-25,620,u44,21024,u44,20571,u44,27780,u44,3957,u44,70484,u44
u44_2013-04-26,89,u44,11929,u44,10616,u44,0,u44,27271,u44,38808,u44
u44_2013-04-27,262,u44,5412,u44,5537,u44,16023,u44,0,u44,41553,u44
u44_2013-04-28,384,u44,19125,u44,16914,u44,8281,u44,9636,u44,40565,u44
u44_2013-04-29,467,u44,25793,u44,25790,u44,41698,u44,24762,u44,60584,u44
u44_2013-04-30,689,u44,20352,u44,17904,u44,41531,u44,0,u44,34898,u44
u44_2013-05-01,423,u44,9407,u44,6253,u44,62850,u44,9626,u44,72094,u44
